ensembl_gene_id	entrezgene_id	hgnc_symbol
2437	ENSG00000173272	653784	MZT2A
2438	ENSG00000173369	713	C1QB
2439	ENSG00000173372	712	C1QA
2440	ENSG00000173402	1605	DAG1
2441	ENSG00000173409	64801	ARV1
2442	ENSG00000173473	6599	SMARCC1
2443	ENSG00000173531	4485	MST1
2444	ENSG00000173542	92597	MOB1B
2445	ENSG00000173559	64859	NABP1
2446	ENSG00000173567	165082	ADGRF3
2447	ENSG00000173597	27284	SULT1B1
2448	ENSG00000173614	64802	NMNAT1
2449	ENSG00000173641	27129	HSPB7
2450	ENSG00000173660	7388	UQCRH
2451	ENSG00000173692	5707	PSMD1
2452	ENSG00000173702	56667	MUC13
2453	ENSG00000173706	57493	HEG1
2454	ENSG00000173726	9804	TOMM20
2455	ENSG00000173744	3267	AGFG1
2456	ENSG00000173846	1263	PLK3
2457	ENSG00000173889	80012	PHC3
2458	ENSG00000173890	26996	GPR160
2459	ENSG00000173905	27333	GOLIM4
2460	ENSG00000173947	128344	PIFO
2461	ENSG00000173950	152002	XXYLT1
2462	ENSG00000173960	165324	UBXN2A
2463	ENSG00000174004	375387	NRROS
2464	ENSG00000174007	84984	CEP19
2465	ENSG00000174013	200933	FBXO45
2466	ENSG00000174021	2787	GNG5
2467	ENSG00000174123	81793	TLR10
2468	ENSG00000174125	7096	TLR1
2469	ENSG00000174130	10333	TLR6
2470	ENSG00000174137	152877	FAM53A
2471	ENSG00000174151	284613	CYB561D1
2472	ENSG00000174173	54931	TRMT10C
2473	ENSG00000174175	6403	SELP
2474	ENSG00000174227	54872	PIGG
2475	ENSG00000174307	23612	PHLDA3
2476	ENSG00000174371	9156	EXO1
2477	ENSG00000174500	257144	GCSAM
2478	ENSG00000174501	400986	ANKRD36C
2479	ENSG00000174514	148808	MFSD4A
2480	ENSG00000174529	388730	TMEM81
2481	ENSG00000174574	79647	AKIRIN1
2482	ENSG00000174579	55167	MSL2
2483	ENSG00000174606	90806	ANGEL2
2484	ENSG00000174738	9975	NR1D2
2485	ENSG00000174748	6138	RPL15
2486	ENSG00000174780	6731	SRP72
2487	ENSG00000174799	9662	CEP135
2488	ENSG00000174839	201627	DENND6A
2489	ENSG00000174840	201626	PDE12
2490	ENSG00000174842	11146	GLMN
2491	ENSG00000174891	51319	RSRC1
2492	ENSG00000174912	NA	METTL15P1
2493	ENSG00000174928	285315	C3orf33
2494	ENSG00000174944	9934	P2RY14
2495	ENSG00000174946	29909	GPR171
2496	ENSG00000174953	170506	DHX36
2497	ENSG00000175040	9435	CHST2
2498	ENSG00000175054	545	ATR
2499	ENSG00000175066	256356	GK5
2500	ENSG00000175084	1674	DES
2501	ENSG00000175087	149420	PDIK1L
2502	ENSG00000175105	55279	ZNF654
2503	ENSG00000175110	56945	MRPS22
2504	ENSG00000175130	65108	MARCKSL1
2505	ENSG00000175137	80851	SH3BP5L
2506	ENSG00000175147	200197	TMEM51-AS1
2507	ENSG00000175166	5708	PSMD2
2508	ENSG00000175182	131408	FAM131A
2509	ENSG00000175193	55486	PARL
2510	ENSG00000175206	4878	NPPA
2511	ENSG00000175455	64770	CCDC14
2512	ENSG00000175701	205251	MTLN
2513	ENSG00000175756	54998	AURKAIP1
2514	ENSG00000175792	8607	RUVBL1
2515	ENSG00000175793	2810	SFN
2516	ENSG00000175928	57633	LRRN1
2517	ENSG00000175984	163259	DENND2C
2518	ENSG00000176022	126792	B3GALT6
2519	ENSG00000176095	9807	IP6K1
2520	ENSG00000176142	55254	TMEM39A
2521	ENSG00000176261	339487	ZBTB8OS
2522	ENSG00000176393	6051	RNPEP
2523	ENSG00000176407	56888	KCMF1
2524	ENSG00000176444	1196	CLK2
2525	ENSG00000176542	205717	USF3
2526	ENSG00000176714	79635	CCDC121
2527	ENSG00000176720	666	BOK
2528	ENSG00000176771	344148	NCKAP5
2529	ENSG00000176946	51078	THAP4
2530	ENSG00000177000	4524	MTHFR
2531	ENSG00000177144	440672	NUDT4B
2532	ENSG00000177173	NA	NAP1L4P1
2533	ENSG00000177181	284716	RIMKLA
2534	ENSG00000177272	3738	KCNA3
2535	ENSG00000177311	253461	ZBTB38
2536	ENSG00000177352	64925	CCDC71
2537	ENSG00000177383	64110	MAGEF1
2538	ENSG00000177463	7182	NR2C2
2539	ENSG00000177479	10425	ARIH2
2540	ENSG00000177483	375316	RBM44
2541	ENSG00000177494	79413	ZBED2
2542	ENSG00000177565	79718	TBL1XR1
2543	ENSG00000177606	3725	JUN
2544	ENSG00000177628	2629	GBA
2545	ENSG00000177646	28976	ACAD9
2546	ENSG00000177674	57085	AGTRAP
2547	ENSG00000177694	254827	NAALADL2
2548	ENSG00000177842	253639	ZNF620
2549	ENSG00000177855	NA	CACYBPP2
2550	ENSG00000177868	374969	SVBP
2551	ENSG00000177873	285267	ZNF619
2552	ENSG00000177888	360023	ZBTB41
2553	ENSG00000177917	151188	ARL6IP6
2554	ENSG00000177954	6232	RPS27
2555	ENSG00000178028	55929	DMAP1
2556	ENSG00000178035	3615	IMPDH2
2557	ENSG00000178038	259173	ALS2CL
2558	ENSG00000178053	4291	MLF1
2559	ENSG00000178057	25915	NDUFAF3
2560	ENSG00000178074	205327	C2orf69
2561	ENSG00000178075	54762	GRAMD1C
2562	ENSG00000178096	51027	BOLA1
2563	ENSG00000178104	9659	PDE4DIP
2564	ENSG00000178149	55152	DALRD3
2565	ENSG00000178162	NA	FAR2P2
2566	ENSG00000178163	85460	ZNF518B
2567	ENSG00000178177	254251	LCORL
2568	ENSG00000178252	11180	WDR6
2569	ENSG00000178295	348654	GEN1
2570	ENSG00000178385	389072	PLEKHM3
2571	ENSG00000178467	54681	P4HTM
2572	ENSG00000178537	788	SLC25A20
2573	ENSG00000178562	940	CD28
2574	ENSG00000178585	56998	CTNNBIP1
2575	ENSG00000178623	2859	GPR35
2576	ENSG00000178660	NA	ARMC10P1
2577	ENSG00000178694	63899	NSUN3
2578	ENSG00000178700	200895	DHFR2
2579	ENSG00000178917	285346	ZNF852
2580	ENSG00000178922	81888	HYI
2581	ENSG00000178950	2580	GAK
2582	ENSG00000178965	127254	ERICH3
2583	ENSG00000178988	114932	MRFAP1L1
2584	ENSG00000179010	93621	MRFAP1
2585	ENSG00000179021	285237	C3orf38
2586	ENSG00000179051	55920	RCC2
2587	ENSG00000179085	54344	DPM3
2588	ENSG00000179152	285343	TCAIM
2589	ENSG00000179163	2517	FUCA1
2590	ENSG00000179299	79730	NSUN7
2591	ENSG00000179348	2624	GATA2
2592	ENSG00000179403	64856	VWA1
2593	ENSG00000179456	10472	ZBTB18
2594	ENSG00000179528	85474	LBX2
2595	ENSG00000179743	729614	
2596	ENSG00000179818	400960	PCBP1-AS1
2597	ENSG00000179833	9792	SERTAD2
2598	ENSG00000179840	644997	PIK3CD-AS1
2599	ENSG00000179862	163732	CITED4
2600	ENSG00000179921	151306	GPBAR1
2601	ENSG00000179934	1237	CCR8
2602	ENSG00000180098	54952	TRNAU1AP
2603	ENSG00000180198	1104	RCC1
2604	ENSG00000180228	8575	PRKRA
2605	ENSG00000180353	3059	HCLS1
2606	ENSG00000180370	5062	PAK2
2607	ENSG00000180376	285331	CCDC66
2608	ENSG00000180385	NA	EMC3-AS1
2609	ENSG00000180398	90411	MCFD2
2610	ENSG00000180488	374986	MIGA1
2611	ENSG00000180611	151963	MB21D2
2612	ENSG00000180667	55432	YOD1
2613	ENSG00000180758	80045	GPR157
2614	ENSG00000180767	166012	CHST13
2615	ENSG00000180834	79929	MAP6D1
2616	ENSG00000180867	NA	PDIA3P1
2617	ENSG00000180871	3579	CXCR2
2618	ENSG00000180902	728294	D2HGDH
2619	ENSG00000180914	5021	OXTR
2620	ENSG00000181036	343413	FCRL6
2621	ENSG00000181061	25994	HIGD1A
2622	ENSG00000181218	92815	H2AW
2623	ENSG00000181227	NA	DLSTP1
2624	ENSG00000181450	339500	ZNF678
2625	ENSG00000181458	55076	TMEM45A
2626	ENSG00000181467	5912	RAP2B
2627	ENSG00000181555	29072	SETD2
2628	ENSG00000181631	53829	P2RY13
2629	ENSG00000181722	26137	ZBTB20
2630	ENSG00000181744	205428	DIPK2A
2631	ENSG00000181754	57463	AMIGO1
2632	ENSG00000181788	6478	SIAH2
2633	ENSG00000181789	22820	COPG1
2634	ENSG00000181798	151477	LINC00471
2635	ENSG00000181804	285195	SLC9A9
2636	ENSG00000181817	84967	LSM10
2637	ENSG00000181826	768211	RELL1
2638	ENSG00000181847	201633	TIGIT
2639	ENSG00000181873	200205	IBA57
2640	ENSG00000181982	91050	CCDC149
2641	ENSG00000182004	6635	SNRPE
2642	ENSG00000182118	375061	FAM89A
2643	ENSG00000182134	11022	TDRKH
2644	ENSG00000182179	7318	UBA7
2645	ENSG00000182183	348378	SHISAL2A
2646	ENSG00000182247	7325	UBE2E2
2647	ENSG00000182308	285429	DCAF4L1
2648	ENSG00000182389	785	CACNB4
2649	ENSG00000182504	79598	CEP97
2650	ENSG00000182551	55256	ADI1
2651	ENSG00000182568	6304	SATB1
2652	ENSG00000182606	22906	TRAK1
2653	ENSG00000182749	164091	PAQR7
2654	ENSG00000182795	79098	C1orf116
2655	ENSG00000182827	64746	ACBD3
2656	ENSG00000182866	3932	LCK
2657	ENSG00000182873	100506504	PRKCZ-AS1
2658	ENSG00000182899	6165	RPL35A
2659	ENSG00000182903	170960	ZNF721
2660	ENSG00000182923	80254	CEP63
2661	ENSG00000182973	25904	CNOT10
2662	ENSG00000183023	6546	SLC8A1
2663	ENSG00000183091	4703	NEB
2664	ENSG00000183155	5877	RABIF
2665	ENSG00000183291	9403	SELENOF
2666	ENSG00000183298	NA	RPSAP19
2667	ENSG00000183308	NA	
2668	ENSG00000183386	2275	FHL3
2669	ENSG00000183431	10946	SF3A3
2670	ENSG00000183508	54855	TENT5C
2671	ENSG00000183513	493753	COA5
2672	ENSG00000183520	51118	UTP11
2673	ENSG00000183624	56941	HMCES
2674	ENSG00000183625	1232	CCR3
2675	ENSG00000183726	23585	TMEM50A
2676	ENSG00000183763	10293	TRAIP
2677	ENSG00000183813	1233	CCR4
2678	ENSG00000183814	286826	LIN9
2679	ENSG00000183833	89876	CFAP91
2680	ENSG00000183856	128239	IQGAP3
2681	ENSG00000183873	6331	SCN5A
2682	ENSG00000183891	130502	TTC32
2683	ENSG00000184005	256435	ST6GALNAC3
2684	ENSG00000184007	8073	PTP4A2
2685	ENSG00000184100	NA	BRD7P2
2686	ENSG00000184178	152579	SCFD2
2687	ENSG00000184182	140739	UBE2F
2688	ENSG00000184203	5504	PPP1R2
2689	ENSG00000184220	84319	CMSS1
2690	ENSG00000184260	8338	H2AC20
2691	ENSG00000184292	4070	TACSTD2
2692	ENSG00000184307	254887	ZDHHC23
2693	ENSG00000184371	1435	CSF1
2694	ENSG00000184432	9276	COPB2
2695	ENSG00000184500	5627	PROS1
2696	ENSG00000184588	5142	PDE4B
2697	ENSG00000184611	90134	KCNH7
2698	ENSG00000184677	9923	ZBTB40
2699	ENSG00000184678	8349	H2BC21
2700	ENSG00000184897	8971	H1-10
2701	ENSG00000184898	375287	RBM43
2702	ENSG00000184924	391356	PTRHD1
2703	ENSG00000184985	57537	SORCS2
2704	ENSG00000185049	7469	NELFA
2705	ENSG00000185090	149175	MANEAL
2706	ENSG00000185104	11124	FAF1
2707	ENSG00000185112	131583	FAM43A
2708	ENSG00000185155	83881	MIXL1
2709	ENSG00000185219	353274	ZNF445
2710	ENSG00000185220	267002	PGBD2
2711	ENSG00000185278	84614	ZBTB37
2712	ENSG00000185304	729857	RGPD2
2713	ENSG00000185404	93349	SP140L
2714	ENSG00000185420	64754	SMYD3
2715	ENSG00000185436	163702	IFNLR1
2716	ENSG00000185485	255812	SDHAP1
2717	ENSG00000185499	4582	MUC1
2718	ENSG00000185565	4045	LSAMP
2719	ENSG00000185614	389119	INKA1
2720	ENSG00000185619	10336	PCGF3
2721	ENSG00000185621	89782	LMLN
2722	ENSG00000185630	5087	PBX1
2723	ENSG00000185668	5453	POU3F1
2724	ENSG00000185798	348793	WDR53
2725	ENSG00000185839	NA	
2726	ENSG00000185909	200942	KLHDC8B
2727	ENSG00000185946	55599	RNPC3
2728	ENSG00000186001	84859	LRCH3
2729	ENSG00000186056	100129196	MATN1-AS1
2730	ENSG00000186063	64853	AIDA
2731	ENSG00000186132	130355	C2orf76
2732	ENSG00000186141	10623	POLR3C
2733	ENSG00000186162	NA	CIDECP1
2734	ENSG00000186197	128178	EDARADD
2735	ENSG00000186205	64757	MTARC1
2736	ENSG00000186222	55330	BLOC1S4
2737	ENSG00000186235	151174	LINC02610
2738	ENSG00000186265	151888	BTLA
2739	ENSG00000186281	150763	GPAT2
2740	ENSG00000186283	64222	TOR3A
2741	ENSG00000186301	NA	MST1P2
2742	ENSG00000186364	200035	NUDT17
2743	ENSG00000186409	728621	CCDC30
2744	ENSG00000186432	3840	KPNA4
2745	ENSG00000186446	115560	ZNF501
2746	ENSG00000186448	10168	ZNF197
2747	ENSG00000186448	110354863	ZNF197
2748	ENSG00000186501	84065	TMEM222
2749	ENSG00000186517	257106	ARHGAP30
2750	ENSG00000186522	151011	SEPTIN10
2751	ENSG00000186564	2306	FOXD2
2752	ENSG00000186603	84842	HPDL
2753	ENSG00000186715	11223	MST1L
2754	ENSG00000186792	8372	HYAL3
2755	ENSG00000186827	7293	TNFRSF4
2756	ENSG00000186854	129293	TRABD2A
2757	ENSG00000186854	105374836	TRABD2A
2758	ENSG00000186891	8784	TNFRSF18
2759	ENSG00000187010	6007	RHD
2760	ENSG00000187017	83715	ESPN
2761	ENSG00000187091	5333	PLCD1
2762	ENSG00000187098	4286	MITF
2763	ENSG00000187118	152100	CMC1
2764	ENSG00000187147	55182	RNF220
2765	ENSG00000187231	91404	SESTD1
2766	ENSG00000187514	5757	PTMA
2767	ENSG00000187554	7100	TLR5
2768	ENSG00000187583	84069	PLEKHN1
2769	ENSG00000187605	200424	TET3
2770	ENSG00000187608	9636	ISG15
2771	ENSG00000187699	84281	C2orf88
2772	ENSG00000187800	375033	PEAR1
2773	ENSG00000187801	65243	ZFP69B
2774	ENSG00000187815	339559	ZFP69
2775	ENSG00000187862	164118	TTC24
2776	ENSG00000187961	339451	KLHL17
2777	ENSG00000188001	285386	TPRG1
2778	ENSG00000188010	729967	MORN2
2779	ENSG00000188042	10123	ARL4C
2780	ENSG00000188060	115273	RAB42
2781	ENSG00000188092	51463	GPR89B
2782	ENSG00000188157	375790	AGRN
2783	ENSG00000188167	643853	TMPPE
2784	ENSG00000188177	376940	ZC3H6
2785	ENSG00000188282	285180	RUFY4
2786	ENSG00000188290	57801	HES4
2787	ENSG00000188295	79862	ZNF669
2788	ENSG00000188313	5359	PLSCR1
2789	ENSG00000188315	375341	C3orf62
2790	ENSG00000188389	5133	PDCD1
2791	ENSG00000188404	6402	SELL
2792	ENSG00000188452	375298	CERKL
2793	ENSG00000188529	10772	SRSF10
2794	ENSG00000188542	285193	DUSP28
2795	ENSG00000188610	653820	FAM72B
2796	ENSG00000188641	1806	DPYD
2797	ENSG00000188672	6006	RHCE
2798	ENSG00000188738	401024	FSIP2
2799	ENSG00000188760	130612	TMEM198
2800	ENSG00000188783	5549	PRELP
2801	ENSG00000188786	4520	MTF1
2802	ENSG00000188807	199953	TMEM201
2803	ENSG00000188822	1269	CNR2
2804	ENSG00000188846	9045	RPL14
2805	ENSG00000188848	389206	BEND4
2806	ENSG00000188859	149297	FAM78B
2807	ENSG00000188886	431705	ASTL
2808	ENSG00000188931	257177	CFAP126
2809	ENSG00000188976	26155	NOC2L
2810	ENSG00000188981	345222	MSANTD1
2811	ENSG00000189058	347	APOD
2812	ENSG00000189171	6284	S100A13
2813	ENSG00000189223	654433	PAX8-AS1
2814	ENSG00000189266	55629	PNRC2
2815	ENSG00000189283	2272	FHIT
2816	ENSG00000189337	23254	KAZN
2817	ENSG00000189339	728661	SLC35E2B
2818	ENSG00000189350	165186	TOGARAM2
2819	ENSG00000189362	100131211	NEMP2
2820	ENSG00000189410	400745	SH2D5
2821	ENSG00000196083	3556	IL1RAP
2822	ENSG00000196141	26010	SPATS2L
2823	ENSG00000196151	151525	WDSUB1
2824	ENSG00000196154	6275	S100A4
2825	ENSG00000196182	83931	STK40
2826	ENSG00000196187	9725	TMEM63A
2827	ENSG00000196189	64218	SEMA4A
2828	ENSG00000196220	9901	SRGAP3
2829	ENSG00000196290	60491	NIF3L1
2830	ENSG00000196345	55888	ZKSCAN7
2831	ENSG00000196352	1604	CD55
2832	ENSG00000196369	647135	SRGAP2B
2833	ENSG00000196418	7678	ZNF124
2834	ENSG00000196428	9819	TSC22D2
2835	ENSG00000196449	79693	YRDC
2836	ENSG00000196455	30849	PIK3R4
2837	ENSG00000196504	55660	PRPF40A
2838	ENSG00000196505	54834	GDAP2
2839	ENSG00000196517	6536	SLC6A9
2840	ENSG00000196526	60312	AFAP1
2841	ENSG00000196549	4311	MME
2842	ENSG00000196550	729533	FAM72A
2843	ENSG00000196620	7366	UGT2B15
2844	ENSG00000196653	91392	ZNF502
2845	ENSG00000196659	150737	TTC30B
2846	ENSG00000196776	961	CD47
2847	ENSG00000196810	NA	CTBP1-DT
2848	ENSG00000196843	10865	ARID5A
2849	ENSG00000196878	3914	LAMB3
2850	ENSG00000196912	57730	ANKRD36B
2851	ENSG00000196950	57181	SLC39A10
2852	ENSG00000196975	307	ANXA4
2853	ENSG00000197056	79830	ZMYM1
2854	ENSG00000197057	401124	DTHD1
2855	ENSG00000197121	80055	PGAP1
2856	ENSG00000197147	23507	LRRC8B
2857	ENSG00000197223	10438	C1D
2858	ENSG00000197312	84301	DDI2
2859	ENSG00000197323	51592	TRIM33
2860	ENSG00000197329	57162	PELI1
2861	ENSG00000197386	3064	HTT
2862	ENSG00000197429	3652	IPP
2863	ENSG00000197530	142678	MIB2
2864	ENSG00000197548	10533	ATG7
2865	ENSG00000197557	92104	TTC30A
2866	ENSG00000197568	11147	HHLA3
2867	ENSG00000197622	56882	CDC42SE1
2868	ENSG00000197635	1803	DPP4
2869	ENSG00000197712	92689	FAM114A1
2870	ENSG00000197713	6120	RPE
2871	ENSG00000197721	1379	CR1L
2872	ENSG00000197747	6281	S100A10
2873	ENSG00000197756	6168	RPL37A
2874	ENSG00000197780	6884	TAF13
2875	ENSG00000197785	55210	ATAD3A
2876	ENSG00000197852	55924	INKA2
2877	ENSG00000197872	81553	CYRIA
2878	ENSG00000197885	28512	NKIRAS1
2879	ENSG00000197888	7367	UGT2B17
2880	ENSG00000197927	NA	C2orf27A
2881	ENSG00000197956	6277	S100A6
2882	ENSG00000197959	26052	DNM3
2883	ENSG00000197965	9019	MPZL1
2884	ENSG00000197980	389170	LEKR1
2885	ENSG00000197982	127687	C1orf122
2886	ENSG00000197989	85028	SNHG12
2887	ENSG00000198019	NA	FCGR1B
2888	ENSG00000198130	26275	HIBCH
2889	ENSG00000198142	65124	SOWAHC
2890	ENSG00000198160	57708	MIER1
2891	ENSG00000198162	10905	MAN1A2
2892	ENSG00000198198	23334	SZT2
2893	ENSG00000198216	777	CACNA1E
2894	ENSG00000198218	54870	QRICH1
2895	ENSG00000198369	200734	SPRED2
2896	ENSG00000198380	2673	GFPT1
2897	ENSG00000198399	50618	ITSN2
2898	ENSG00000198406	NA	BZW1P2
2899	ENSG00000198468	642946	FLVCR1-DT
2900	ENSG00000198483	148741	ANKRD35
2901	ENSG00000198492	51441	YTHDF2
2902	ENSG00000198520	339541	ARMH1
2903	ENSG00000198522	11321	GPN1
2904	ENSG00000198574	117157	SH2D1B
2905	ENSG00000198585	131870	NUDT16
2906	ENSG00000198586	9874	TLK1
2907	ENSG00000198612	10920	COPS8
2908	ENSG00000198625	4194	MDM4
2909	ENSG00000198648	27347	STK39
2910	ENSG00000198700	55705	IPO9
2911	ENSG00000198715	112770	GLMP
2912	ENSG00000198734	2153	F5
2913	ENSG00000198746	63906	GPATCH3
2914	ENSG00000198771	92241	RCSD1
2915	ENSG00000198793	2475	MTOR
2916	ENSG00000198799	9860	LRIG2
2917	ENSG00000198815	22887	FOXJ3
2918	ENSG00000198821	919	CD247
2919	ENSG00000198829	56670	SUCNR1
2920	ENSG00000198830	3151	HMGN2
2921	ENSG00000198836	4976	OPA1
2922	ENSG00000198837	9909	DENND4B
2923	ENSG00000198843	51714	SELENOT
2924	ENSG00000198860	116461	TSEN15
2925	ENSG00000198885	150771	ITPRIPL1
2926	ENSG00000198890	55170	PRMT6
2927	ENSG00000198892	149345	SHISA4
2928	ENSG00000198912	339448	C1orf174
2929	ENSG00000198919	9666	DZIP3
2930	ENSG00000198925	79065	ATG9A
2931	ENSG00000198952	23381	SMG5
2932	ENSG00000200087	26768	SNORA73B
2933	ENSG00000200320	NA	SNORA63
2934	ENSG00000203469	NA	
2935	ENSG00000203644	NA	
2936	ENSG00000203666	84288	EFCAB2
2937	ENSG00000203667	116228	COX20
2938	ENSG00000203668	1122	CHML
2939	ENSG00000203705	128387	TATDN3
2940	ENSG00000203709	NA	MIR29B2CHG
2941	ENSG00000203710	1378	CR1
2942	ENSG00000203721	554279	LINC00862
2943	ENSG00000203739	101928673	
2944	ENSG00000203747	2214	FCGR3A
2945	ENSG00000203761	NA	MSTO2P
2946	ENSG00000203804	574406	ADAMTSL4-AS1
2947	ENSG00000203814	440689	H2BC18
2948	ENSG00000203865	84852	ATP1A1-AS1
2949	ENSG00000203965	84455	EFCAB7
2950	ENSG00000203995	440590	ZYG11A
2951	ENSG00000204084	3633	INPP5B
2952	ENSG00000204099	129807	NEU4
2953	ENSG00000204104	26146	TRAF3IP1
2954	ENSG00000204120	26058	GIGYF2
2955	ENSG00000204138	65979	PHACTR4
2956	ENSG00000204160	84243	ZDHHC18
2957	ENSG00000204178	55219	MACO1
2958	ENSG00000204186	57683	ZDBF2
2959	ENSG00000204196	NA	RPL12P16
2960	ENSG00000204217	659	BMPR2
2961	ENSG00000204219	6920	TCEA3
2962	ENSG00000204253	NA	HNRNPCP2
2963	ENSG00000204262	1290	COL5A2
2964	ENSG00000204311	494513	PJVK
2965	ENSG00000204380	100129029	PKP4-AS1
2966	ENSG00000204406	55777	MBD5
2967	ENSG00000204634	11138	TBC1D8
2968	ENSG00000204685	NA	STARD7-AS1
2969	ENSG00000204745	NA	
2970	ENSG00000204792	NA	LINC01291
2971	ENSG00000204843	1639	DCTN1
2972	ENSG00000204859	3104	ZBTB48
2973	ENSG00000204923	554251	FBXO48
2974	ENSG00000205639	388931	MFSD2B
2975	ENSG00000205795	192668	CYS1
2976	ENSG00000205981	131118	DNAJC19
2977	ENSG00000206120	NA	EGFEM1P
2978	ENSG00000206417	NA	H1-10-AS1
2979	ENSG00000206527	201562	HACD2
2980	ENSG00000206530	55779	CFAP44
2981	ENSG00000206535	348801	LNP1
2982	ENSG00000206557	131405	TRIM71
2983	ENSG00000206560	23243	ANKRD28
2984	ENSG00000206561	8292	COLQ
2985	ENSG00000206562	131965	METTL6
2986	ENSG00000206567	NA	
2987	ENSG00000206573	440944	THUMPD3-AS1
2988	ENSG00000206990	NA	
2989	ENSG00000211451	114814	GNRHR2
2990	ENSG00000211456	22908	SACM1L
2991	ENSG00000211460	7247	TSN
2992	ENSG00000211593	NA	IGKJ5
2993	ENSG00000211594	NA	IGKJ4
2994	ENSG00000211595	NA	IGKJ3
2995	ENSG00000211598	NA	IGKV4-1
2996	ENSG00000212916	54627	MAP10
2997	ENSG00000212978	339803	
2998	ENSG00000213033	NA	AURKAP1
2999	ENSG00000213047	163486	DENND1B
3000	ENSG00000213062	NA	
3001	ENSG00000213064	375035	SFT2D2
3002	ENSG00000213080	NA	
3003	ENSG00000213085	25790	CFAP45
3004	ENSG00000213088	2532	ACKR1
3005	ENSG00000213123	255758	TCTEX1D2
3006	ENSG00000213139	1427	CRYGS
3007	ENSG00000213160	151230	KLHL23
3008	ENSG00000213160	100526832	KLHL23
3009	ENSG00000213178	NA	RPL22P1
3010	ENSG00000213189	NA	BTF3L4P2
3011	ENSG00000213222	NA	TOMM40P4
3012	ENSG00000213281	4893	NRAS
3013	ENSG00000213300	NA	HNRNPA3P6
3014	ENSG00000213337	51239	ANKRD39
3015	ENSG00000213366	2946	GSTM2
3016	ENSG00000213516	494115	RBMXL1
3017	ENSG00000213533	375346	STIMATE
3018	ENSG00000213553	NA	RPLP0P6
3019	ENSG00000213625	54741	LEPROT
3020	ENSG00000213626	81606	LBH
3021	ENSG00000213639	5500	PPP1CB
3022	ENSG00000213672	51517	NCKIPSD
3023	ENSG00000213699	54978	SLC35F6
3024	ENSG00000213963	100130691	
3025	ENSG00000214021	26140	TTLL3
3026	ENSG00000214135	220729	
3027	ENSG00000214160	10195	ALG3
3028	ENSG00000214184	644903	GCC2-AS1
3029	ENSG00000214192	NA	UBE2V1P2
3030	ENSG00000214193	79729	SH3D21
3031	ENSG00000214199	NA	EEF1A1P12
3032	ENSG00000214262	84832	ANKRD36BP1
3033	ENSG00000214367	79441	HAUS3
3034	ENSG00000214706	7866	IFRD2
3035	ENSG00000214837	731275	LINC01347
3036	ENSG00000214846	NA	
3037	ENSG00000215375	4636	MYL5
3038	ENSG00000215692	NA	
3039	ENSG00000215717	56900	TMEM167B
3040	ENSG00000215784	728833	FAM72D
3041	ENSG00000215788	8718	TNFRSF25
3042	ENSG00000215790	9906	SLC35E2A
3043	ENSG00000215817	643136	ZC3H11B
3044	ENSG00000215835	NA	
3045	ENSG00000215837	NA	SDHAP2
3046	ENSG00000215845	100131187	TSTD1
3047	ENSG00000215883	606495	CYB5RL
3048	ENSG00000215908	84809	CROCCP2
3049	ENSG00000215915	219293	ATAD3C
3050	ENSG00000217801	100288175	
3051	ENSG00000218175	NA	
3052	ENSG00000218283	NA	MORF4L1P1
3053	ENSG00000218510	29092	LINC00339
3054	ENSG00000218739	100505876	CEBPZOS
3055	ENSG00000219073	23436	CELA3B
3056	ENSG00000219201	NA	
3057	ENSG00000219481	55672	NBPF1
3058	ENSG00000219626	375190	FAM228B
3059	ENSG00000220749	NA	RPL21P28
3060	ENSG00000220785	NA	MTMR9LP
3061	ENSG00000220804	NA	LINC01881
3062	ENSG00000221420	677847	SNORA81
3063	ENSG00000221823	5534	PPP3R1
3064	ENSG00000221843	84226	C2orf16
3065	ENSG00000221955	84561	SLC12A8
3066	ENSG00000221978	81669	CCNL2
3067	ENSG00000222009	149478	BTBD19
3068	ENSG00000222041	112597	CYTOR
3069	ENSG00000222043	NA	
3070	ENSG00000222112	NA	RN7SKP16
3071	ENSG00000223343	NA	
3072	ENSG00000223374	NA	
3073	ENSG00000223390	NA	
3074	ENSG00000223396	NA	RPS10P7
3075	ENSG00000223612	NA	
3076	ENSG00000223745	NA	CCDC18-AS1
3077	ENSG00000223797	285266	ENTPD3-AS1
3078	ENSG00000223803	NA	RPS20P14
3079	ENSG00000223804	NA	
3080	ENSG00000223960	101927027	CHROMR
3081	ENSG00000224040	NA	HMGN1P4
3082	ENSG00000224043	NA	CCNT2-AS1
3083	ENSG00000224051	80772	CPTP
3084	ENSG00000224066	NA	
3085	ENSG00000224114	NA	
3086	ENSG00000224137	NA	LINC01857
3087	ENSG00000224152	NA	
3088	ENSG00000224177	100874055	LINC00570
3089	ENSG00000224184	100506457	MIR3681HG
3090	ENSG00000224220	NA	DTNB-AS1
3091	ENSG00000224287	151507	MSL3P1
3092	ENSG00000224376	NA	
3093	ENSG00000224407	NA	
3094	ENSG00000224424	100506637	PRKAR2A-AS1
3095	ENSG00000224490	NA	TTC21B-AS1
3096	ENSG00000224521	NA	
3097	ENSG00000224614	NA	TNK2-AS1
3098	ENSG00000224645	NA	
3099	ENSG00000224660	100505696	SH3BP5-AS1
3100	ENSG00000224699	NA	LAMTOR5-AS1
3101	ENSG00000224831	NA	TMEM183B
